Ride,Event,Rider ID,Weight (lbs),Horse ID,Miles,Rank,Time,Points,BC?,BC Points,Scratch?,Reason,Comments,Paid 2008 ERA
2010 Ron Janzen Memorial,25 miles - Senior,1746,,4256,25,30,4:40:10,,FALSE,,FALSE,,Carmell Reierson on Ringo
2010 Ron Janzen Memorial,25 miles - Senior,,,,25,29,4:39:50,,FALSE,,FALSE,,Jody Rau on RR Rosie
2010 Ron Janzen Memorial,25 miles - Senior,1820,,4326,25,28,4:33:30,,FALSE,,FALSE,,Angela Chantree on Angel
2010 Ron Janzen Memorial,25 miles - Senior,1687,,4315,25,27,4:33:30,,FALSE,,FALSE,,
2010 Ron Janzen Memorial,25 miles - Senior,1644,,3384,25,26,4:33:10,,FALSE,,FALSE,,
2010 Ron Janzen Memorial,25 miles - Senior,1761,,4365,25,25,4:22:50,,FALSE,,FALSE,,
2010 Ron Janzen Memorial,25 miles - Senior,,,,25,24,4:22:30,,FALSE,,FALSE,,Shelly Grauman on NWA Shy Shaman
2010 Ron Janzen Memorial,25 miles - Senior,1563,,4289,25,23,4:09:50,,FALSE,,FALSE,,
2010 Ron Janzen Memorial,25 miles - Senior,1688,,4343,25,22,4:09:50,,FALSE,,FALSE,,
2010 Ron Janzen Memorial,25 miles - Senior,,,,25,21,4:09:30,,FALSE,,FALSE,,Jannet Wood on Vice
2010 Ron Janzen Memorial,25 miles - Senior,1857,,3270,25,20,4:08:31,,FALSE,,FALSE,,Krystyne McDonald/horse miles
2010 Ron Janzen Memorial,25 miles - Senior,,,3340,25,19,4:08:30,,FALSE,,FALSE,,Julienne Morissette / horse miles
2010 Ron Janzen Memorial,25 miles - Senior,1457,,4311,25,18,4:07:20,,FALSE,,FALSE,,
2010 Ron Janzen Memorial,25 miles - Senior,1353,,4347,25,17,4:00:00,,FALSE,,FALSE,,
2010 Ron Janzen Memorial,25 miles - Senior,1652,,4362,25,16,3:56:30,,FALSE,,FALSE,,
2010 Ron Janzen Memorial,25 miles - Senior,1554,,4309,25,15,3:42:50,,FALSE,,FALSE,,
2010 Ron Janzen Memorial,25 miles - Senior,1745,,4297,25,14,3:41:28,,FALSE,,FALSE,,
2010 Ron Janzen Memorial,25 miles - Senior,1747,,4329,0,13,3:35:51,,FALSE,,FALSE,,miles bought back in 2011
2010 Ron Janzen Memorial,25 miles - Senior,1256,,3439,25,12,3:35:50,,FALSE,,FALSE,,
2010 Ron Janzen Memorial,25 miles - Senior,1354,,4353,25,11,3:34:50,,FALSE,,FALSE,,
2010 Ron Janzen Memorial,25 miles - Senior,1727,,4381,25,10,3:28:10,,FALSE,,FALSE,,
2010 Ron Janzen Memorial,25 miles - Senior,,212,,25,9,3:25:00,,FALSE,,FALSE,,Leona Sienan on Allie
2010 Ron Janzen Memorial,25 miles - Senior,1440,168,3363,25,8,3:20:50,,FALSE,,FALSE,,
2010 Ron Janzen Memorial,25 miles - Senior,,273,,25,7,3:16:30,,TRUE,,FALSE,,Dave Shae on Twightlight Eve
2010 Ron Janzen Memorial,25 miles - Senior,1163,,3474,25,6,3:11:10,,FALSE,,FALSE,,
2010 Ron Janzen Memorial,25 miles - Senior,1853,206,4379,25,5,3:10:00,,FALSE,,FALSE,,
2010 Ron Janzen Memorial,25 miles - Senior,1854,218,4380,25,4,3:09:00,,FALSE,,FALSE,,
2010 Ron Janzen Memorial,25 miles - Senior,,,,25,3,3:08:10,,FALSE,,FALSE,,Angela Bradford on Angel
2010 Ron Janzen Memorial,25 miles - Senior,1847,,4334,25,2,3:04:00,,FALSE,,FALSE,,
2010 Ron Janzen Memorial,25 miles - Senior,1846,158,4335,25,1,3:00:40,,FALSE,,FALSE,,
2010 Rolling Hills Day 2,50 miles - Senior,1624,168,4245,50,4,6:11:43,50.,FALSE,,FALSE,,
2010 Rolling Hills Day 2,50 miles - Senior,1012,200,3205,50,3,6:06:53,60.,FALSE,,FALSE,,
2010 Rolling Hills Day 2,50 miles - Senior,1834,220,4341,50,2,6:06:49,75.,TRUE,20,FALSE,,
2010 Rolling Hills Day 2,50 miles - Senior,1773,178,4354,50,1,5:46:52,100.,FALSE,,FALSE,,
2010 Rolling Hills Day 2,25 miles - Junior,1860,202,4347,25,3,3:48:20,,FALSE,,FALSE,,
2010 Rolling Hills Day 2,25 miles - Junior,1788,122,4375,25,2,3:24:40,,TRUE,,FALSE,,
2010 Rolling Hills Day 2,25 miles - Junior,1825,98,4284,25,1,2:36:41,,FALSE,,FALSE,,
2010 Rolling Hills Day 2,25 miles - Senior,,,3439,,,,,FALSE,,TRUE,RO,Sandra Coombe
2010 Rolling Hills Day 2,25 miles - Senior,1256,,3393,,,,,FALSE,,TRUE,RO,
2010 Rolling Hills Day 2,25 miles - Senior,1609,,3353,,,,,FALSE,,TRUE,L,
2010 Rolling Hills Day 2,25 miles - Senior,1688,,4343,25,13,3:48:50,,FALSE,,FALSE,,
2010 Rolling Hills Day 2,25 miles - Senior,1038,,4353,25,12,3:47:20,,FALSE,,FALSE,,
2010 Rolling Hills Day 2,25 miles - Senior,1727,,4381,25,11,3:31:26,,FALSE,,FALSE,,
2010 Rolling Hills Day 2,25 miles - Senior,1687,,4315,25,10,3:29:00,,FALSE,,FALSE,,
2010 Rolling Hills Day 2,25 miles - Senior,1786,194,4376,25,9,3:24:23,,FALSE,,FALSE,,
2010 Rolling Hills Day 2,25 miles - Senior,1644,137,4393,25,8,3:21:18,,FALSE,,FALSE,,mileage buy back 2010
2010 Rolling Hills Day 2,25 miles - Senior,1676,180,4258,25,7,3:18:44,,FALSE,,FALSE,,
2010 Rolling Hills Day 2,25 miles - Senior,1746,220,4256,0,6,3:00:52,,FALSE,,FALSE,,mileage buy back 2011
2010 Rolling Hills Day 2,25 miles - Senior,1747,178,4329,0,5,2:55:19,,FALSE,,FALSE,,mileage buy back 2011
2010 Rolling Hills Day 2,25 miles - Senior,1855,208,4382,25,4,2:47:13,,FALSE,,FALSE,,
2010 Rolling Hills Day 2,25 miles - Senior,1652,178,4362,25,3,2:40:19,,FALSE,,FALSE,,
2010 Rolling Hills Day 2,25 miles - Senior,1440,163,3363,25,2,2:38:00,,TRUE,,FALSE,,
2010 Rolling Hills Day 2,25 miles - Senior,1774,166,4293,25,1,2:36:45,,FALSE,,FALSE,,
2010 Rolling Hills Day 1,25 miles - Senior,1803,202,,25,7,2:55:50,,FALSE,,FALSE,,Rythem Flame
2010 Rolling Hills Day 1,25 miles - Senior,1256,232,3393,25,6,2:54:32,,FALSE,,FALSE,,
2010 Rolling Hills Day 1,25 miles - Senior,1440,167,3363,25,5,2:48:47,,TRUE,,FALSE,,
2010 Rolling Hills Day 1,25 miles - Senior,1354,176,4353,25,4,2:45:28,,FALSE,,FALSE,,
2010 Rolling Hills Day 1,25 miles - Senior,1847,160,4334,25,3,2:44:44,,FALSE,,FALSE,,
2010 Rolling Hills Day 1,25 miles - Senior,1652,178,4362,25,2,2:40:58,,FALSE,,FALSE,,
2010 Rolling Hills Day 1,25 miles - Senior,1834,202,4342,25,1,2:37:56,,FALSE,,FALSE,,
2010 Rolling Hills Day 1,75 miles - Junior,1707,170,4336,75,2,9:12:46,93.8,FALSE,,FALSE,,
2010 Rolling Hills Day 1,75 miles - Junior,1641,160,3412,75,1,9:12:45,168.8,TRUE,15,FALSE,,
2010 Rolling Hills Day 1,75 miles - Senior,1411,,3396,75,7,10:58:21,93.8,FALSE,,FALSE,,
2010 Rolling Hills Day 1,75 miles - Senior,1676,203,4258,75,6,9:41:43,112.5,FALSE,,FALSE,,
2010 Rolling Hills Day 1,75 miles - Senior,1624,,3087,75,5,9:41:42,131.3,FALSE,,FALSE,,
2010 Rolling Hills Day 1,75 miles - Senior,1774,161,4293,75,4,9:41:34,150.,FALSE,,FALSE,,
2010 Rolling Hills Day 1,75 miles - Senior,1017,154,3476,75,3,9:41:00,168.8,FALSE,,FALSE,,
2010 Rolling Hills Day 1,75 miles - Senior,1609,218,3352,75,2,9:12:45,196.9,TRUE,52,FALSE,,
2010 Rolling Hills Day 1,75 miles - Senior,1462,182,3475,75,1,9:12:43,243.8,FALSE,,FALSE,,
2010 Rolling Hills Day 1,50 miles - Junior,1642,,4304,,,,,FALSE,,TRUE,L,
2010 Rolling Hills Day 1,50 miles - Junior,1399,,2243,50,1,6:56:18,90.,FALSE,,FALSE,,
2010 Rolling Hills Day 1,50 miles - Senior,1053,,4306,50,,,,FALSE,,FALSE,,miles only
2010 Rolling Hills Day 1,50 miles - Senior,1687,,4315,50,7,8:02:42,55.,FALSE,,FALSE,,
2010 Rolling Hills Day 1,50 miles - Senior,1563,,4289,50,6,7:48:12,70.,FALSE,,FALSE,,5/6 Tie
2010 Rolling Hills Day 1,50 miles - Senior,1496,,3394,50,5,7:48:12,70.,FALSE,,FALSE,,5/6 Tie
2010 Rolling Hills Day 1,50 miles - Senior,1285,,3408,50,4,6:56:15,85.,FALSE,,FALSE,,
2010 Rolling Hills Day 1,50 miles - Senior,1634,168,3373,50,3,5:27:08,95.,FALSE,,FALSE,,
2010 Rolling Hills Day 1,50 miles - Senior,1776,173,4390,50,2,5:27:06,110.,FALSE,,FALSE,,
2010 Rolling Hills Day 1,50 miles - Senior,1012,200,3205,50,1,5:27:00,135.,TRUE,40,FALSE,,
2010 Rolling Hills Day 1,25 miles - Junior,1860,202,4347,25,3,4:07:25,,FALSE,,FALSE,,
2010 Rolling Hills Day 1,25 miles - Junior,1864,148,3439,25,2,2:48:40,,FALSE,,FALSE,,
2010 Rolling Hills Day 1,25 miles - Junior,1861,190,4388,25,1,2:41:43,,FALSE,,FALSE,,
2010 Rolling Hills Day 1,25 miles - Senior,1038,,3443,,,,,FALSE,,TRUE,L,
2010 Rolling Hills Day 1,25 miles - Senior,1846,,4335,,,,,FALSE,,TRUE,L,
2010 Rolling Hills Day 1,25 miles - Senior,1781,,4345,25,,,,FALSE,,FALSE,,miles only
2010 Rolling Hills Day 1,25 miles - Senior,1558,,4339,25,,,,FALSE,,FALSE,,miles only
2010 Rolling Hills Day 1,25 miles - Senior,1837,,4360,25,22,5:36:10,,FALSE,,FALSE,,
2010 Rolling Hills Day 1,25 miles - Senior,,,,25,21,5:35:41,,FALSE,,FALSE,,Robert Freeman on Cappy
2010 Rolling Hills Day 1,25 miles - Senior,,,,25,20,4:43:27,,FALSE,,FALSE,,Theresa McKinley on Flash
